text_length,total_filters,title_chars,file_size,object_count,stream_count,endstream_count,metadata_size,valid_pdf_header,entropy_of_streams,label
1543,33,10,210562,129,68,34,375,1,5.86761441,0
0,0,0,9676,0,0,0,0,0,0.0,1
991,3,12,17540,13,8,4,188,1,5.104187931,0
0,0,0,9431,0,0,0,0,0,0.0,1
7835,55,16,130574,703,152,76,296,1,5.308083573,0
0,0,0,8411,0,0,0,0,0,0.0,1
32648,50,31,387624,154,108,54,239,1,6.594550012,0
0,0,0,12306,0,0,0,0,0,0.0,1
0,0,0,12580,0,0,0,0,0,0.0,1
0,0,0,16294,0,0,0,0,0,0.0,1
1,1,44,3591,15,4,2,208,1,5.293906123,1
0,0,0,9507,0,0,0,0,0,0.0,1
1697,16,9,113731,96,34,17,448,1,6.218937586,0
1077,3,12,32094,12,6,3,198,1,5.19552845,0
5283,8,7,14983,20,18,9,126,1,5.3704716,1
9265,27,26,47748,204,74,37,371,1,5.383420281,0
4591,20,12,202965,157,42,21,581,1,6.31601083,0
0,0,0,9593,0,0,0,0,0,0.0,1
10699,49,17,81430,394,112,56,323,1,5.633125201,0
0,0,0,9789,0,0,0,0,0,0.0,1
5283,8,7,15021,20,18,9,126,1,5.36996618,1
0,0,0,8082,0,0,0,0,0,0.0,1
5071,48,30,415530,227,98,49,374,1,6.635455693,0
34085,27,56,62075,385,56,28,300,1,6.665974497,0
0,0,0,59398,0,0,0,0,0,0.0,1
0,0,0,8121,0,0,0,0,0,0.0,1
263389,39,31,253900,149,78,39,381,1,7.132385435,0
3471,35,16,60482,232,72,36,83,1,6.085481415,0
21389,37,24,272822,289,112,56,418,1,4.860567529,0
0,0,0,9956,0,0,0,0,0,0.0,1
5283,8,7,15015,20,18,9,126,1,5.369965697,1
0,0,0,16300,0,0,0,0,0,0.0,1
4496,104,6,94262,752,244,122,294,1,4.407127107,0
1873,10,7,94154,25,24,12,173,1,5.746752477,0
0,0,0,2005,0,0,0,0,0,0.0,1
1299,2,12,74316,21,4,2,135,1,5.821930316,0
0,0,0,17926,0,0,0,0,0,0.0,1
3730,4,28,11417,27,10,5,233,1,5.792641326,0
0,0,0,15342,0,0,0,0,0,0.0,1
6476,6,35,14038,29,14,7,242,1,6.099735645,0
8685,47,25,359353,106,96,48,240,1,6.298898439,0
1392,36,91,119461,259,184,92,323,1,4.572756481,0
0,0,0,12259,0,0,0,0,0,0.0,1
0,0,0,7712,0,0,0,0,0,0.0,1
7100,53,29,284152,182,236,118,325,1,4.303174976,0
21215,12,62,102710,88,34,17,437,1,6.632212513,0
0,0,0,9696,0,0,0,0,0,0.0,1
5987,5,28,11925,26,12,6,237,1,5.981921354,0
4541,74,6,262234,534,180,90,294,1,4.771503672,0
0,0,0,8375,0,0,0,0,0,0.0,1
8303,65,29,94167,586,196,98,424,1,5.107193084,0
0,0,0,8359,0,0,0,0,0,0.0,1
1645,1,19,8538,10,2,1,133,1,6.815524145,1
7776,13,73,35453,390,28,14,543,1,6.283918869,0
1366,2,12,78513,21,4,2,138,1,5.841078525,0
0,0,0,9513,0,0,0,0,0,0.0,1
0,0,0,8388,0,0,0,0,0,0.0,1
8392,22,49,55462,796,48,24,361,1,6.273451607,0
5283,8,7,15017,20,18,9,126,1,5.369825361,1
828,1,8,7621,10,2,1,137,1,6.791384588,1
0,0,0,9412,0,0,0,0,0,0.0,1
14325,7,8,50350,39,14,7,270,1,7.137944423,0
23068,27,32,136458,144,56,28,322,1,6.618975925,0
5032,6,28,46190,25,14,7,238,1,6.55634216,0
0,0,0,15065,0,0,0,0,0,0.0,1
1178,3,12,29418,12,6,3,198,1,5.351667657,0
56503,60,37,326401,336,122,61,309,1,6.797137544,0
9708,43,29,199243,565,90,45,343,1,6.493231906,0
0,0,0,16176,0,0,0,0,0,0.0,1
9254,43,14,72452,314,88,44,395,1,5.950919066,0
13759,12,12,17278,46,24,12,87,1,6.539983805,0
1237,2,11,83850,21,4,2,145,1,5.867662618,0
7578,8,29,60721,31,18,9,239,1,6.727620595,0
10334,7,6,56127,110,16,8,221,1,6.616362779,0
1,2,44,8202,19,6,3,204,1,5.192359478,1
0,0,0,9432,0,0,0,0,0,0.0,1
24288,17,40,32807,55,36,18,361,1,6.709474751,0
5341,11,26,20067,31,24,12,235,1,6.385000306,0
0,0,0,1444,0,0,0,0,0,0.0,1
0,0,0,1904,0,0,0,0,0,0.0,1
0,0,0,15963,0,0,0,0,0,0.0,1
0,0,0,8132,0,0,0,0,0,0.0,1
665,10,24,71170,66,24,12,310,1,5.37143241,0
20727,3,8,27712,23,6,3,222,1,6.429888263,0
0,0,0,10038,0,0,0,0,0,0.0,1
1710,4,12,151059,24,8,4,138,1,5.80209774,0
5283,8,7,15023,20,18,9,126,1,5.369973298,1
0,0,0,5586,0,0,0,0,0,0.0,1
1333,8,11,184749,30,16,8,135,1,5.546363224,0
0,0,0,16576,0,0,0,0,0,0.0,1
0,0,0,9581,0,0,0,0,0,0.0,1
7540,6,29,13571,29,14,7,238,1,6.105094737,0
14032,9,28,20442,36,20,10,237,1,6.383426549,0
65729,35,17,72189,111,72,36,389,1,6.858634005,0
0,0,0,77548,0,0,0,0,0,0.0,1
0,0,0,9694,0,0,0,0,0,0.0,1
0,0,0,8106,0,0,0,0,0,0.0,1
0,0,0,15508,0,0,0,0,0,0.0,1
22116,11,8,56780,44,22,11,270,1,6.936422331,0
0,0,0,8098,0,0,0,0,0,0.0,1
94,4,44,10985,31,8,4,163,1,5.461658461,1
0,0,0,8249,0,0,0,0,0,0.0,1
18483,14,29,30198,54,30,15,236,1,6.577128532,0
0,0,0,4146,0,0,0,0,0,0.0,1
0,0,0,7804,0,0,0,0,0,0.0,1
8921,8,18,62129,132,18,9,232,1,6.737423745,0
12646,22,13,40239,55,48,24,348,1,5.700238381,0
1429,11,11,71484,26,26,13,173,1,5.688079592,0
15634,21,59,62151,731,44,22,497,1,6.554889677,0
7316,18,36,48119,358,40,20,473,1,6.33511823,0
1411,15,11,79999,30,34,17,173,1,5.478963099,0
0,0,0,9722,0,0,0,0,0,0.0,1
6225,63,6,76727,596,148,74,294,1,4.548705635,0
1591,2,12,96196,21,4,2,135,1,5.905843964,0
1,0,0,305417,9,4,2,0,1,3.999774462,1
11533,24,58,88636,1646,50,25,351,1,6.618322988,0
13222,74,14,211494,1892,222,111,332,1,5.606181466,0
0,0,0,8445,0,0,0,0,0,0.0,1
0,0,0,9331,0,0,0,0,0,0.0,1
12172,10,28,22347,42,22,11,235,1,6.491351891,0
0,0,0,9683,0,0,0,0,0,0.0,1
5283,8,7,15091,20,18,9,126,1,5.369625293,1
0,0,0,9206,0,0,0,0,0,0.0,1
2645,257,19,400897,572,756,378,185,1,4.867223168,0
0,0,0,9553,0,0,0,0,0,0.0,1
1,10,39,7498,996,22,11,211,1,4.625541082,1
0,0,0,9537,0,0,0,0,0,0.0,1
40,25,44,57379,41,50,25,214,1,6.494333161,1
0,0,0,76382,0,0,0,0,0,0.0,1
1383,15,12,76532,30,34,17,173,1,5.516525431,0
11765,86,50,148768,150,206,103,263,1,4.617963223,0
0,0,0,16345,0,0,0,0,0,0.0,1
5283,8,7,15047,20,18,9,126,1,5.369878557,1
0,0,0,16117,0,0,0,0,0,0.0,1
0,0,0,2110,0,0,0,0,0,0.0,1
0,0,0,1447,0,0,0,0,0,0.0,1
71,2,44,10230,16,4,2,214,1,7.107753514,1
0,0,0,8297,0,0,0,0,0,0.0,1
0,0,0,9368,0,0,0,0,0,0.0,1
1267,3,10,24470,12,6,3,198,1,5.323518495,0
0,0,0,9742,0,0,0,0,0,0.0,1
1633,14,12,92542,29,32,16,173,1,5.873192252,0
0,0,0,8230,0,0,0,0,0,0.0,1
0,0,0,8202,0,0,0,0,0,0.0,1
72267,45,31,391042,371,92,46,291,1,6.754853462,0
27037,158,34,282632,3894,594,297,340,1,4.781325104,0
1307,3,12,26294,12,6,3,198,1,5.517295589,0
1147,3,8,30361,12,6,3,160,1,5.335612864,0
0,0,0,77233,0,0,0,0,0,0.0,1
3036,59,6,76303,432,148,74,294,1,4.618860789,0
1544,17,11,76129,32,38,19,173,1,5.713369358,0
1330,5,63,23366,27,14,7,285,1,5.384985004,0
1239,2,12,80997,21,4,2,138,1,5.844806795,0
0,0,0,14862,0,0,0,0,0,0.0,1
1,3,44,6048,16,6,3,332,1,6.260966122,1
21745,25,21,146772,137,52,26,298,1,6.664354853,0
28291,16,8,53836,53,34,17,226,1,6.764144864,0
3028,4,28,13857,28,10,5,237,1,5.851740149,0
14603,23,50,97858,188,48,24,83,1,6.569541016,0
4455,9,6,22131,212,20,10,309,1,6.068944997,0
1881,35,11,214266,113,72,36,393,1,5.794011989,0
4651,13,48,38397,57,28,14,262,1,6.357274466,0
0,0,0,17001,0,0,0,0,0,0.0,1
1952,12,23,172155,44,30,15,161,1,6.273002806,0
13357,12,29,24878,48,26,13,238,1,6.469341004,0
8166,26,17,41334,90,54,27,314,1,6.410144497,0
5035,5,35,41751,64,12,6,250,1,6.468811155,0
4417,41,16,75944,274,80,40,284,1,6.122440524,0
1,0,44,15211,16,4,2,214,1,4.664116409,1
28687,19,12,44292,72,38,19,87,1,6.909326164,0
0,0,0,9301,0,0,0,0,0,0.0,1
1763,22,12,101976,45,54,27,173,1,5.607492846,0
1354,19,14,78307,34,42,21,173,1,5.360187858,0
0,0,0,16139,0,0,0,0,0,0.0,1
0,0,0,15720,0,0,0,0,0,0.0,1
1,2,37,5846,10,6,3,156,1,5.433984091,1
2271,5,11,163985,17,18,9,84,1,4.942425319,0
65227,34,38,195759,282,70,35,338,1,6.773891791,0
366,13,11,410637,37,46,23,84,1,4.801621419,0
1397,17,12,89211,32,38,19,173,1,5.434159737,0
0,0,0,8229,0,0,0,0,0,0.0,1
1,0,44,13765,16,4,2,214,1,4.540659064,1
18327,23,68,68095,782,48,24,524,1,6.598068274,0
0,0,0,9563,0,0,0,0,0,0.0,1
0,0,0,12102,0,0,0,0,0,0.0,1
27128,26,47,164380,87,60,30,255,1,6.264619198,0
18349,14,12,40073,64,30,15,277,1,6.622404638,0
0,0,0,9526,0,0,0,0,0,0.0,1
1,10,39,7554,996,22,11,211,1,4.68563511,1
13873,2,8,20295,18,4,2,222,1,6.429263112,0
5283,8,7,14961,20,18,9,126,1,5.370337906,1
569,5,46,244755,21,14,7,247,1,6.403837056,1
32606,73,14,213150,1381,172,86,293,1,5.80528249,0
14686,20,48,47396,158,42,21,263,1,6.532312109,0
1865,32,12,112095,47,68,34,173,1,5.96983918,0
29994,21,29,41203,76,44,22,238,1,6.739301023,0
0,0,0,9520,0,0,0,0,0,0.0,1
0,0,0,7975,0,0,0,0,0,0.0,1
1757,21,11,205532,146,50,25,416,1,6.057132452,0
740,3,12,52948,11,8,4,175,1,5.294420883,0
1,0,44,15020,16,4,2,214,1,4.570775084,1
1204,2,12,81221,21,4,2,135,1,5.84588427,0
0,0,0,16236,0,0,0,0,0,0.0,1
1616,18,11,103211,139,38,19,173,1,6.150332228,0
0,0,0,10017,0,0,0,0,0,0.0,1
0,0,0,17486,0,0,0,0,0,0.0,1
861,24,25,128411,116,56,28,318,1,6.200392042,0
0,0,0,16203,0,0,0,0,0,0.0,1
646,23,95,42886,62,56,28,534,1,5.273810003,0
0,0,0,9361,0,0,0,0,0,0.0,1
97,1,21,1326,7,2,1,294,1,6.377234176,0
10345,8,17,66369,148,18,9,231,1,6.725562186,0
2300,48,23,1653598,296,98,49,211,1,6.215999399,0
1426,3,12,30533,12,6,3,198,1,5.416934889,0
0,0,0,75325,0,0,0,0,0,0.0,1
0,0,0,11988,0,0,0,0,0,0.0,1
0,0,0,9611,0,0,0,0,0,0.0,1
0,0,0,12199,0,0,0,0,0,0.0,1
1374,8,16,74385,23,20,10,173,1,5.736453389,0
0,0,0,8228,0,0,0,0,0,0.0,1
0,0,0,9494,0,0,0,0,0,0.0,1
0,0,0,2149,0,0,0,0,0,0.0,1
0,0,0,17549,0,0,0,0,0,0.0,1
0,0,0,9765,0,0,0,0,0,0.0,1
828,1,8,7633,10,2,1,137,1,6.791384588,1
0,0,0,2007,0,0,0,0,0,0.0,1
0,0,0,14811,0,0,0,0,0,0.0,1
5521,3,25,149123,40,12,6,171,1,5.833891039,0
5283,8,7,15093,20,18,9,126,1,5.36962345,1
1130,2,12,67020,21,4,2,138,1,5.829241025,0
0,0,0,2620,0,0,0,0,0,0.0,1
3736,44,14,67460,376,90,45,350,1,5.916984293,0
1,3,68,6215,18,6,3,100,1,6.801179755,1
5283,8,7,14983,20,18,9,126,1,5.37042354,1
0,0,0,8305,0,0,0,0,0,0.0,1
25834,23,12,134103,143,48,24,790,1,6.782909107,0
0,0,0,15328,0,0,0,0,0,0.0,1
8536,10,6,96844,362,22,11,219,1,6.789759347,0
1401,15,16,80725,30,34,17,173,1,5.601706887,0
1549,26,10,241108,153,54,27,395,1,5.805311576,0
1296,13,17,86951,28,30,15,173,1,5.705439649,0
0,0,0,8011,0,0,0,0,0,0.0,1
3628,6,13,38043,211,14,7,211,1,6.51067315,0
1560,27,11,147409,125,56,28,370,1,5.918714695,0
0,0,0,14771,0,0,0,0,0,0.0,1
18739,11,29,26972,45,24,12,238,1,6.523233635,0
3830,5,29,11005,26,12,6,236,1,5.890096761,0
0,0,0,8106,0,0,0,0,0,0.0,1
0,0,0,9821,0,0,0,0,0,0.0,1
1350,4,12,71259,17,10,5,173,1,4.93996723,0
0,0,0,1460,0,0,0,0,0,0.0,1
0,0,0,8127,0,0,0,0,0,0.0,1
0,0,0,9624,0,0,0,0,0,0.0,1
1403,10,14,79193,24,24,12,173,1,5.900522052,0
62327,23,13,178147,137,44,22,194,1,6.244623063,0
0,0,0,8262,0,0,0,0,0,0.0,1
10933,45,31,70316,307,104,52,393,1,5.643678983,0
0,0,0,12162,0,0,0,0,0,0.0,1
1,0,44,17871,15,4,2,208,1,3.282518283,1
1,11,44,23384,30,26,13,166,1,4.808195302,1
17001,23,26,75766,168,44,22,407,1,6.534132043,0
25084,23,41,159883,81,54,27,249,1,6.237247316,0
12707,6,68,19191,32,14,7,378,1,6.445305683,0
1308,2,10,77475,21,4,2,135,1,5.842386077,0
0,0,0,8261,0,0,0,0,0,0.0,1
0,0,0,17039,0,0,0,0,0,0.0,1
0,0,0,9651,0,0,0,0,0,0.0,1
0,0,0,16954,0,0,0,0,0,0.0,1
0,0,0,17341,0,0,0,0,0,0.0,1
1,2,37,5810,10,6,3,156,1,5.517326632,1
5283,8,7,15019,20,18,9,126,1,5.369863425,1
0,0,0,8229,0,0,0,0,0,0.0,1
3921,6,62,54017,35,14,7,402,1,6.564864296,0
0,0,0,16590,0,0,0,0,0,0.0,1
6518,26,36,174809,733,714,357,330,1,3.472870589,0
0,0,0,9506,0,0,0,0,0,0.0,1
1095,3,11,22342,12,6,3,198,1,5.272685152,0
1488,22,15,117875,37,48,24,173,1,5.809482183,0
0,0,0,9435,0,0,0,0,0,0.0,1
1500,16,15,81946,30,36,18,173,1,5.430495297,0
6890,64,40,199009,148,136,68,327,1,6.282432373,0
20,1,12,17898,10,2,1,185,1,5.281181986,1
1142,3,9,23880,12,6,3,198,1,5.358477561,0
0,0,0,1524,0,0,0,0,0,0.0,1
2083,24,9,261209,311,50,25,607,1,5.970060053,0
1270,2,11,71535,21,4,2,138,1,5.8332627,0
11506,5,28,16421,26,12,6,233,1,6.051922889,0
0,0,0,9398,0,0,0,0,0,0.0,1
24719,16,28,28706,61,34,17,233,1,6.623815319,0
0,0,0,17353,0,0,0,0,0,0.0,1
0,0,0,7690,0,0,0,0,0,0.0,1
5283,8,7,15017,20,18,9,126,1,5.369983341,1
19,1,7,77460,10,2,1,195,1,5.095660549,1
5283,8,7,15093,20,18,9,126,1,5.369663561,1
5327,140,26,210761,2822,492,246,332,1,4.679666715,0
5283,8,7,15093,20,18,9,126,1,5.369674226,1
0,0,0,1977,0,0,0,0,0,0.0,1
0,0,0,9487,0,0,0,0,0,0.0,1
0,0,0,9598,0,0,0,0,0,0.0,1
0,0,0,16455,0,0,0,0,0,0.0,1
5283,8,7,14961,20,18,9,126,1,5.370247577,1
0,0,0,8618,0,0,0,0,0,0.0,1
1509,26,12,58718,304,54,27,367,1,6.199290107,0
0,0,0,9663,0,0,0,0,0,0.0,1
1937,46,6,55502,356,108,54,294,1,4.816081117,0
12760,22,21,127867,131,46,23,260,1,6.608312955,0
1302,13,14,84242,28,30,15,173,1,5.986797051,0
1,0,44,15016,16,4,2,214,1,4.572493128,1
11218,50,14,93556,655,98,49,347,1,6.199258876,0
828,1,8,7651,10,2,1,137,1,6.791384588,1
0,0,0,8297,0,0,0,0,0,0.0,1
3062,18,19,81071,99,38,19,184,1,6.309959216,0
5605,9,7,13248,20,18,9,126,1,5.567707624,1
0,0,0,9256,0,0,0,0,0,0.0,1
0,0,0,15959,0,0,0,0,0,0.0,1
0,0,0,17435,0,0,0,0,0,0.0,1
1165,2,12,73748,21,4,2,135,1,5.830237439,0
0,0,0,16520,0,0,0,0,0,0.0,1
0,0,0,38087,0,0,0,0,0,0.0,1
0,0,0,9600,0,0,0,0,0,0.0,1
2883,8,48,55478,49,18,9,245,1,6.183641096,0
1423,2,12,90656,21,4,2,135,1,5.884119769,0
0,0,0,8640,0,0,0,0,0,0.0,1
0,0,0,9579,0,0,0,0,0,0.0,1
0,0,0,9617,0,0,0,0,0,0.0,1
1374,31,10,82911,46,66,33,173,1,5.585317024,0
0,0,0,2006,0,0,0,0,0,0.0,1
1,0,44,17757,15,4,2,208,1,3.282641423,1
15363,11,56,29776,141,24,12,300,1,6.185004661,0
1264,2,12,74891,21,4,2,135,1,5.828056705,0
14098,17,66,45295,497,36,18,509,1,6.432166219,0
0,0,0,9657,0,0,0,0,0,0.0,1
0,0,0,8189,0,0,0,0,0,0.0,1
0,0,0,16545,0,0,0,0,0,0.0,1
0,0,0,9339,0,0,0,0,0,0.0,1
0,0,0,1973,0,0,0,0,0,0.0,1
0,0,0,9446,0,0,0,0,0,0.0,1
1111,2,12,68948,21,4,2,135,1,5.803925604,0
1,0,44,15119,16,4,2,214,1,4.646330907,1
4645,20,31,49706,56,44,22,325,1,6.492695169,0
1666,10,9,78860,25,24,12,173,1,5.725072942,0
0,0,0,9490,0,0,0,0,0,0.0,1
1377,2,12,80346,21,4,2,135,1,5.854647431,0
10592,13,11,169315,63,28,14,172,1,6.622295978,0
0,0,0,12419,0,0,0,0,0,0.0,1
110,13,68,187937,60,28,14,137,1,5.999579126,1
4410,6,6,37734,25,14,7,216,1,6.528634843,0
1368,3,12,36313,12,6,3,198,1,5.384151896,0
12483,45,30,78038,400,96,48,441,1,5.843015831,0
1366,14,12,88999,29,32,16,173,1,5.892048201,0
41247,24,45,76598,85,50,25,252,1,6.743112979,0
0,0,0,8200,0,0,0,0,0,0.0,1
0,0,0,12178,0,0,0,0,0,0.0,1
2630,11,23,59907,41,26,13,232,1,6.811527604,0
0,0,0,76118,0,0,0,0,0,0.0,1
1,11,44,327728,49,24,12,322,1,5.255547451,1
0,0,0,6607,0,0,0,0,0,0.0,1
0,0,0,1444,0,0,0,0,0,0.0,1
47167,41,37,80151,104,84,42,273,1,6.644653696,0
7741,10,15,8858,22,20,10,158,1,5.655122716,1
0,0,0,9586,0,0,0,0,0,0.0,1
1414,15,16,87167,30,34,17,173,1,5.405915495,0
39790,20,31,78235,53,42,21,276,1,6.726891342,0
9936,51,18,70533,622,136,68,319,1,5.591748426,0
0,0,0,73984,0,0,0,0,0,0.0,1
0,0,0,12174,0,0,0,0,0,0.0,1
0,0,0,8080,0,0,0,0,0,0.0,1
0,0,0,12539,0,0,0,0,0,0.0,1
31,34,3,301802,83,80,40,195,1,5.452851728,1
0,0,0,17347,0,0,0,0,0,0.0,1
989,3,12,17347,13,8,4,188,1,5.220616528,0
0,0,0,8460,0,0,0,0,0,0.0,1
0,0,0,12039,0,0,0,0,0,0.0,1
1767,10,12,85046,25,24,12,173,1,5.326981891,0
0,0,0,4115,0,0,0,0,0,0.0,1
5283,8,7,15029,20,18,9,126,1,5.369981514,1
86167,68,8,271848,1015,138,69,233,1,6.910983958,0
0,0,0,7930,0,0,0,0,0,0.0,1
0,0,0,9802,0,0,0,0,0,0.0,1
1661,32,18,193285,255,68,34,378,1,5.769146787,0
0,0,0,9676,0,0,0,0,0,0.0,1
828,1,8,7621,10,2,1,137,1,6.791384588,1
0,0,0,26832,0,0,0,0,0,0.0,1
0,0,0,9676,0,0,0,0,0,0.0,1
1615,6,11,142567,18,20,10,84,1,5.052363862,0
3388,49,30,71326,544,124,62,468,1,5.491080678,0
1202,3,12,29129,12,6,3,198,1,5.4527974,0
1201,3,10,31184,12,6,3,198,1,5.312248737,0
0,0,0,8017,0,0,0,0,0,0.0,1
0,0,0,14866,0,0,0,0,0,0.0,1
0,0,0,13537,0,0,0,0,0,0.0,1
0,0,0,8007,0,0,0,0,0,0.0,1
27649,20,7,53471,94,40,20,214,1,6.854558417,0
5353,82,49,211209,143,196,98,262,1,4.683364497,0
1,3,44,5087,18,6,3,100,1,6.750058424,1
0,0,0,12187,0,0,0,0,0,0.0,1
7411,84,31,129220,1203,278,139,325,1,4.957019747,0
1343,2,13,87355,21,4,2,145,1,5.883156877,0
0,0,0,9709,0,0,0,0,0,0.0,1
2833,2,18,3421,15,4,2,327,1,6.75480705,0
1,1,44,3701,15,4,2,208,1,5.261950172,1
0,0,0,9699,0,0,0,0,0,0.0,1
10724,13,87,42053,246,28,14,601,1,6.296690261,0
1625,12,11,89346,27,28,14,173,1,5.735679496,0
1626,30,11,181531,107,62,31,490,1,5.877222578,0
437,1,11,1698,11,2,1,311,1,6.073694028,0
5283,8,7,15089,20,18,9,126,1,5.36956537,1
0,0,0,1914,0,0,0,0,0,0.0,1
28301,25,12,32092,88,50,25,126,1,6.77940119,0
0,0,0,15303,0,0,0,0,0,0.0,1
0,0,0,15797,0,0,0,0,0,0.0,1
0,0,0,8209,0,0,0,0,0,0.0,1
12499,6,39,23479,40,12,6,209,1,7.097867075,0
0,0,0,2486,0,0,0,0,0,0.0,1
1567,3,12,31684,12,6,3,198,1,5.510877437,0
0,0,0,9579,0,0,0,0,0,0.0,1
1196,3,12,25842,12,6,3,198,1,5.355856529,0
24369,15,37,38313,59,32,16,244,1,6.675822941,0
0,0,0,15673,0,0,0,0,0,0.0,1
7293,6,12,11415,27,12,6,87,1,6.7410686,0
0,0,0,15599,0,0,0,0,0,0.0,1
17496,5,8,22860,28,10,5,222,1,6.619845672,0
24672,26,28,131837,221,54,27,243,1,6.588839017,0
0,0,0,16290,0,0,0,0,0,0.0,1
1808,11,12,87002,26,26,13,173,1,5.880262289,0
8756,10,16,52840,37,22,11,227,1,6.730638695,0
0,0,0,9700,0,0,0,0,0,0.0,1
4810,5,28,44799,22,12,6,238,1,6.438113663,0
0,0,0,15577,0,0,0,0,0,0.0,1
13511,0,19,74053,191,106,53,314,1,3.23407373,0
1339,2,10,77947,21,4,2,138,1,5.851031228,0
0,0,0,9414,0,0,0,0,0,0.0,1
0,0,0,9569,0,0,0,0,0,0.0,1
1,0,44,8124,15,4,2,208,1,4.417655621,1
0,0,0,12093,0,0,0,0,0,0.0,1
0,0,0,15744,0,0,0,0,0,0.0,1
1281,2,12,89665,21,4,2,135,1,5.887033692,0
2427,15,16,48679,66,32,16,265,1,6.346230159,0
2700,13,35,103440,56,32,16,161,1,6.300012145,0
1,0,0,306227,9,4,2,0,1,3.996665172,1
55493,21,34,55658,68,44,22,297,1,6.805411609,0
0,0,0,15220,0,0,0,0,0,0.0,1
5283,8,7,14965,20,18,9,126,1,5.370483188,1
53614,27,37,179155,212,56,28,272,1,6.698084475,0
1243,2,11,76775,21,4,2,135,1,5.860468507,0
1,1,44,3943,15,4,2,208,1,5.258836799,1
0,0,0,17078,0,0,0,0,0,0.0,1
3506,79,48,190771,135,184,92,261,1,4.62063951,0
1501,3,11,31662,12,6,3,198,1,5.450153697,0
0,0,0,16077,0,0,0,0,0,0.0,1
9323,38,23,114806,637,250,125,366,1,4.199819433,0
0,0,0,16548,0,0,0,0,0,0.0,1
0,0,0,9447,0,0,0,0,0,0.0,1
0,0,0,9605,0,0,0,0,0,0.0,1
27790,14,16,78732,51,28,14,193,1,6.608417864,0
4225,4,28,13691,24,10,5,237,1,5.805152397,0
0,0,0,232187,0,0,0,0,0,0.0,1
0,0,0,15432,0,0,0,0,0,0.0,1
0,0,0,9598,0,0,0,0,0,0.0,1
0,0,0,8116,0,0,0,0,0,0.0,1
1690,23,1,163015,175,48,24,291,1,6.442119363,0
0,0,0,7938,0,0,0,0,0,0.0,1
0,0,0,8192,0,0,0,0,0,0.0,1
1334,2,12,75923,21,4,2,135,1,5.872950465,0
1473,29,16,149612,324,60,30,381,1,6.003156355,0
1,2,37,5944,10,6,3,156,1,5.687912467,1
0,0,0,9675,0,0,0,0,0,0.0,1
0,0,0,14736,0,0,0,0,0,0.0,1
108571,50,35,251721,286,102,51,284,1,6.957690889,0
0,0,0,16124,0,0,0,0,0,0.0,1
1165,3,7,27568,12,6,3,198,1,5.393755952,0
1517,28,20,172209,128,64,32,394,1,5.953754063,0
2271,6,8,19010,26,14,7,226,1,6.377659175,0
0,0,0,8257,0,0,0,0,0,0.0,1
0,0,0,9518,0,0,0,0,0,0.0,1
8813,161,14,236448,1799,462,231,339,1,4.948391976,0
4899,54,6,66073,530,124,62,294,1,4.83293258,0
0,0,0,12339,0,0,0,0,0,0.0,1
5283,8,7,14981,20,18,9,126,1,5.370511657,1
8543,13,65,33912,360,28,14,519,1,6.2560892,0
17408,12,12,26409,48,24,12,161,1,6.868226188,0
0,0,0,9736,0,0,0,0,0,0.0,1
13200,34,16,101484,2076,68,34,308,1,6.385407039,0
0,0,0,7878,0,0,0,0,0,0.0,1
0,0,0,73770,0,0,0,0,0,0.0,1
1333,2,14,76428,21,4,2,135,1,5.850074986,0
6036,75,33,105356,550,244,122,421,1,5.027476712,0
999,3,13,24284,12,6,3,198,1,5.327978393,0
30821,23,11,398827,93,48,24,172,1,6.902589894,0
0,0,0,37525,0,0,0,0,0,0.0,1
0,0,0,78180,0,0,0,0,0,0.0,1
0,0,0,9281,0,0,0,0,0,0.0,1
12759,13,57,39279,309,28,14,498,1,6.378627718,0
16683,11,29,24739,48,24,12,229,1,6.522369221,0
1419,20,14,97708,35,44,22,173,1,5.889708993,0
0,0,0,8390,0,0,0,0,0,0.0,1
1320,2,12,77908,21,4,2,135,1,5.873936844,0
21049,11,8,26559,39,22,11,222,1,6.642365617,0
0,0,0,1903,0,0,0,0,0,0.0,1
1,0,0,57577,9,4,2,0,1,3.382210778,1
20940,16,29,100745,55,34,17,239,1,6.888786289,0
9516,44,18,53396,71,90,45,83,1,5.50546803,0
16335,9,58,25512,41,18,9,234,1,6.848828773,0
8426,33,16,45665,160,68,34,321,1,6.237402182,0
5283,8,7,14959,20,18,9,126,1,5.370375093,1
10004,13,12,46376,113,28,14,200,1,6.643688104,0
0,0,0,8509,0,0,0,0,0,0.0,1
5283,8,7,15089,20,18,9,126,1,5.369703354,1
5283,8,7,15095,20,18,9,126,1,5.369692164,1
0,0,0,7964,0,0,0,0,0,0.0,1
0,0,0,16037,0,0,0,0,0,0.0,1
0,0,0,15672,0,0,0,0,0,0.0,1
163060,51,26,334612,796,104,52,304,1,6.840128125,0
0,0,0,9319,0,0,0,0,0,0.0,1
0,0,0,8503,0,0,0,0,0,0.0,1
0,0,0,9630,0,0,0,0,0,0.0,1
0,0,0,7904,0,0,0,0,0,0.0,1
0,0,0,8292,0,0,0,0,0,0.0,1
0,0,0,19420,0,0,0,0,0,0.0,1
0,0,0,9809,0,0,0,0,0,0.0,1
0,0,0,9717,0,0,0,0,0,0.0,1
1639,27,11,162855,141,56,28,516,1,5.954992689,0
